DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,sma_vol_5,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2005-09-09,0.008084118399959372,1242.0,1232.0,99.99790352318426,10.0,0.0,0.0057047081911133155,0.0057047081911133155,3.2543695545755354e-05,-0.009247985228905058,-0.01228873655824349,1220.6590037094056,1216.9529207151918,0
2005-09-12,-0.001410011312265702,1240.25,1242.0,99.99930241291628,10.0,0.0,0.005665874637924365,0.005665874637924365,3.2102135412674555e-05,-0.009185031592321724,-0.01220508367210587,1230.6444212711765,1226.9334175600632,0
2005-09-13,-0.0010083695520162195,1239.0,1240.25,99.99874316846768,10.0,0.0,0.003859524243422266,0.003859524243422266,1.4895927385564213e-05,-0.006256730756074724,-0.008313953155650226,1232.5143149645342,1229.9813652217872,0
2005-09-14,-0.0036385728439078946,1234.5,1239.0,99.99910977297796,10.0,0.0,0.004231167479564271,0.004231167479564271,1.7902778240122267e-05,-0.006859206999052017,-0.00911452448543649,1230.5305226836977,1227.7584128472715,0
2005-09-15,-0.0008103728158230794,1233.5,1234.5,99.99905338990904,10.0,0.0,0.00404864696672573,0.00404864696672573,1.6391542261177455e-05,-0.00656332034715763,-0.008721349861317706,1226.4241123408453,1223.780306640938,0
2005-09-16,0.007068594513018667,1242.25,1233.5,99.997920015283,10.0,0.0,0.0036567139380596176,0.0036567139380596176,1.3371556824799476e-05,-0.005927952027096921,-0.007877071490470414,1226.2095013869632,1223.8218002948915,0
2005-09-19,-0.0034270772378883763,1238.0,1242.25,99.99887353863464,10.0,0.0,0.003897773414376161,0.003897773414376161,1.5192637589817598e-05,-0.006318737042136914,-0.008396347201003124,1234.4252960670601,1231.8633038636663,0
2005-09-20,-0.008517593575866123,1227.5,1238.0,99.99949763914312,10.0,0.0,0.005113980771101457,0.005113980771101457,2.615279932719545e-05,-0.008290348436353762,-0.011016227360741508,1227.7789751054188,1224.4367555857536,1
2005-09-21,-0.009412797142562823,1216.0,1227.5,99.99109375434656,10.0,0.0,0.005965220762662677,0.005965220762662677,3.5583858747301894e-05,-0.009670305938908351,-0.012849916947254044,1215.6869096171386,1211.8276368810689,0
2005-09-22,0.003079136169834129,1219.75,1216.0,95.131256632114,10.0,0.0,0.006437537957308921,0.006437537957308921,4.144189495179311e-05,-0.010435986196883806,-0.013867354015459906,1203.3758282003823,1199.2536794587231,0
2005-09-23,0.0006146911370681352,1220.5,1219.75,99.9532166483076,10.0,0.0,0.004906181678518732,0.004906181678518732,2.4070618662632887e-05,-0.00795348231202184,-0.010568599152559172,1210.0872172728734,1206.9268320019494,0
2005-09-26,0.0008190008647801506,1221.5,1220.5,94.04939878854483,10.0,0.0,0.005209100509577158,0.005209100509577158,2.7134728118877005e-05,-0.008444548424667086,-0.01122112853507989,1210.236823582014,1206.8811648722244,0
