DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-08-29,-0.006983312,0.008333565,0.009969335,28.432312,-0.01350966227425915,-0.02060049261918084,0,0
2022-08-30,-0.010912034,0.008466926,0.017520374,27.124529,-0.013725856983945633,-0.020930161668694262,0,0
2022-08-31,-0.0078046722,0.008629758,0.010529127,29.473711,-0.013989825916244824,-0.02133268024622256,0,0
2022-09-01,0.0030913877,0.0085543,0.012050064,30.398487,-0.013867500105754266,-0.02114614916165596,0,0
2022-09-02,-0.011212229,0.008511411,0.019041494,31.869473,-0.013797971964091254,-0.02104012771270506,0,0
2022-09-06,-0.0035737115,0.008591605,0.013466471,36.264065,-0.013927975578717626,-0.021238366458367876,0,0
2022-09-07,0.017616576,0.008834432,0.015066054,37.17002,-0.014321625720324966,-0.021838632155029507,0,0
2022-09-08,0.006386597,0.008494373,0.011561145,49.062218,-0.013770351449839447,-0.020998009990704974,0,0
2022-09-09,0.015298679,0.008270717,0.008919386,49.49952,-0.013407779661721513,-0.020445134774921214,0,0
2022-09-12,0.010638398,0.008118516,0.0085389055,62.110764,-0.013161043378080679,-0.02006889376409211,0,0
2022-09-13,-0.039826624,0.008057024,0.029525071,69.95056,-0.013061358523262031,-0.019916887216907844,1,1
2022-09-14,0.0038530824,0.008676889,0.009240076,21.759584,-0.01406623091270597,-0.02144918801182862,0,0
2022-09-15,-0.011731641,0.00908568,0.010007692,20.930033,-0.014728928292371013,-0.02245971604734821,0,0
2022-09-16,-0.0074911513,0.009227848,0.00921255,21.145624,-0.014959397455322205,-0.0228111517971057,0,0
2022-09-19,0.0069807195,0.009294957,0.0140114445,21.6661,-0.01506818983838418,-0.022977046150257786,0,0
2022-09-20,-0.011425028,0.009170978,0.014887761,21.043982,-0.014867206414169809,-0.022670572349280927,0,0
2022-09-21,-0.017320396,0.009364437,0.021420904,19.24123,-0.015180825765475454,-0.02314880141235042,1,0
2022-09-22,-0.009039088,0.009664806,0.012423824,21.658754,-0.01566775569917893,-0.023891306761609176,0,0
2022-09-23,-0.016843066,0.009766073,0.020439738,21.513819,-0.0158319224616353,-0.02414163990167154,1,0
2022-09-26,-0.010570636,0.010286288,0.012648266,22.01341,-0.01667525037481062,-0.025427606204768485,0,0
2022-09-27,-0.002455328,0.010772707,0.018724993,23.80313,-0.017463791327705373,-0.02663002945934396,0,0
2022-09-28,0.019207949,0.011105435,0.024315776,24.080046,-0.018003182177037513,-0.027452530939021388,0,0
2022-09-29,-0.02105341,0.010901366,0.017790016,22.280428,-0.01767236224880674,-0.026948073214509562,1,0
2022-09-30,-0.014540449,0.011187434,0.016629532,26.74186,-0.01813611107133133,-0.027655230358902022,0,0
2022-10-03,0.024343781,0.011497343,0.021564472,26.70704,-0.018638509708365707,-0.028421323485732664,0,0
2022-10-04,0.030161757,0.011187991,0.014874999,29.279436,-0.01813701414381955,-0.027656607427976765,0,0
2022-10-05,-0.0024350928,0.010805108,0.016060276,30.491238,-0.017516316386800495,-0.026710123400276353,0,0
2022-10-06,-0.009866649,0.010744991,0.011287558,28.46793,-0.017418860517441084,-0.02656151576844386,0,0
2022-10-07,-0.02793704,0.010993247,0.021298291,31.721169,-0.017821311817840142,-0.027175202097172255,1,1
2022-10-10,-0.007693931,0.011437874,0.0129307415,38.71044,-0.018542103766272973,-0.02827431685757212,0,0
2022-10-11,-0.007197761,0.011868662,0.013840668,44.744797,-0.019240460693320926,-0.029339221103817915,0,0
2022-10-12,-0.0029912025,0.012222951,0.009204856,49.395622,-0.019814802979926053,-0.030215019017629286,0,0
2022-10-13,0.025653895,0.012114159,0.035579257,51.895897,-0.019638438830927876,-0.029946086436194768,0,0
2022-10-14,-0.023149023,0.011762145,0.023607602,82.40203,-0.019067783105657828,-0.029075910052961416,1,0
2022-10-17,0.025184026,0.011772873,0.013795264,85.31011,-0.019085174424996357,-0.029102429571984022,0,0
2022-10-18,0.011722042,0.011556084,0.014474801,99.26679,-0.018733735748272896,-0.028566530915232934,0,0
2022-10-19,-0.0068548657,0.011256422,0.016312951,80.82786,-0.01824794858106386,-0.02782576813749493,0,0
2022-10-20,-0.008669204,0.01115448,0.014586475,99.977875,-0.018082689691691828,-0.027573769644738438,0,0
2022-10-21,0.023861064,0.010955775,0.020591307,82.13758,-0.017760566267123298,-0.027082572966718357,0,0
2022-10-24,0.011950098,0.010843349,0.014716988,99.93131,-0.017578309359141252,-0.02680465468782602,0,0
2022-10-25,0.015886785,0.010589404,0.0111305425,99.75722,-0.01716663659144661,-0.026176906810769906,0,0
2022-10-26,-0.007586355,0.010158937,0.013415903,99.99992,-0.016468801252060076,-0.025112797918438314,0,0
2022-10-27,-0.0056132255,0.009792458,0.020609811,99.987785,-0.015874696025843623,-0.024206864070557575,0,0
2022-10-28,0.023737492,0.00947668,0.020046853,98.929535,-0.015362783899942709,-0.023426264100165697,0,0
2022-10-31,-0.007248965,0.009163851,0.0062384545,99.99983,-0.014855652150278493,-0.02265295358700686,0,0
2022-11-01,-0.0043876697,0.008922471,0.013416479,98.990685,-0.014464346621168602,-0.02205626312201779,0,0
2022-11-02,-0.025477,0.008720731,0.022297058,99.99993,-0.01413730440551471,-0.02155756592197191,1,1
2022-11-03,-0.010938547,0.008790779,0.013291064,99.96811,-0.014250858596967836,-0.021730721418787274,0,0
2022-11-04,0.0137868915,0.008594804,0.015219157,99.99975,-0.013933161915577533,-0.02124627495319433,0,0
2022-11-07,0.009414468,0.008460493,0.011360074,99.00452,-0.013715427762696181,-0.020914258451351628,0,0
2022-11-08,0.005228428,0.008298397,0.013212384,99.99967,-0.013452651392477227,-0.020513558377190256,0,0
2022-11-09,-0.02101319,0.008400308,0.01336725,99.99926,-0.013617861330256439,-0.020765482225081015,1,1
2022-11-10,0.053275086,0.00860596,0.023929488,99.99956,-0.01395124615315235,-0.021273851083161203,0,0
2022-11-11,0.0098603405,0.008352967,0.009533252,61.094162,-0.013541116204624497,-0.02064845580635615,0,0
2022-11-14,-0.008598829,0.0082098795,0.009052179,56.67427,-0.013309154862085297,-0.020294744675174222,0,0
2022-11-15,0.008411324,0.008127751,0.015550174,52.948784,-0.01317601496954657,-0.020091723510182666,0,0
2022-11-16,-0.007781164,0.008161343,0.008793426,64.14002,-0.013230471084579113,-0.02017476206237021,0,0
2022-11-17,-0.0033443791,0.00800624,0.013480114,49.030354,-0.012979032072055707,-0.019791349996508882,0,0
2022-11-18,0.004729334,0.007879435,0.008929932,53.228477,-0.012773466609954851,-0.01947788917870325,0,0
2022-11-21,-0.004034297,0.00776662,0.007614661,59.202393,-0.012590580083209992,-0.019199010812399917,0,0
2022-11-22,0.013114736,0.0075654685,0.008703955,66.07282,-0.012264490735630117,-0.018701766613274957,0,0
2022-11-23,0.0056569325,0.0073066335,0.00555498,54.88131,-0.011844889497884705,-0.018061928841930853,0,0
2022-11-25,-0.00012398488,0.007093144,0.0041820016,55.24891,-0.011498798360680264,-0.017534184493270964,0,0
2022-11-28,-0.015557466,0.0070088967,0.008185673,55.731056,-0.01136222426070737,-0.017325926604854047,1,0
2022-11-29,-0.0020801167,0.0071294,0.008595355,51.92452,-0.011557574031782623,-0.017623809811369295,0,0
2022-11-30,0.029654365,0.007081637,0.019123036,66.040855,-0.011480144427844188,-0.017505739651504603,0,0
2022-12-01,0.00012250399,0.006883633,0.009416128,46.28483,-0.011159157017826257,-0.017016275249161727,0,0
2022-12-02,-0.0015323794,0.006714222,0.013759523,41.4735,-0.010884522546243315,-0.01659749309976656,0,0
2022-12-05,-0.017886907,0.006567715,0.011063929,35.48551,-0.0106470187018068,-0.01623533036801094,1,1
2022-12-06,-0.014657577,0.0065796566,0.013635664,38.686726,-0.010666376524787897,-0.016264848551467335,1,0
2022-12-07,-0.0020934446,0.006700232,0.008441701,21.76034,-0.010861843610887321,-0.01656291064826426,0,0
2022-12-08,0.0073394827,0.006807671,0.009907536,34.156403,-0.011036014222131406,-0.016828498367525636,0,0
2022-12-09,-0.0074664988,0.0067562163,0.009730541,19.138794,-0.010952599863974321,-0.01670130222933476,0,0
2022-12-12,0.014001238,0.006874793,0.007981535,19.31691,-0.011144826861024894,-0.01699442360820837,0,0
2022-12-13,0.015782606,0.0069166813,0.027574036,20.17748,-0.011212732004188054,-0.017097970193766063,0,0
2022-12-14,-0.0060598752,0.0066783032,0.015981924,21.377874,-0.010826293782591766,-0.016508701744995736,0,0
2022-12-15,-0.026013028,0.006893283,0.01682917,21.013071,-0.011174801271696925,-0.0170401307186659,1,1
2022-12-16,-0.012362047,0.0072529656,0.012818535,22.005089,-0.011757887325571158,-0.017929261749873866,1,0
2022-12-19,-0.0086737545,0.0074088457,0.012305577,22.840382,-0.01201058726360615,-0.018314596564518063,0,0
2022-12-20,0.0009746906,0.0073571806,0.011568767,22.38097,-0.011926831932285291,-0.01818688048622794,0,0
2022-12-21,0.014571502,0.007353396,0.008489757,21.05816,-0.011920696947316265,-0.01817752542538278,0,0
2022-12-22,-0.014571502,0.0071893847,0.021659886,20.148233,-0.011654815526925202,-0.017772090550169088,1,0
2022-12-23,0.0053115813,0.007398793,0.008867553,21.120535,-0.01199429060316222,-0.01828974625913092,0,0
