DATE,ret_true,price_true,price_base_aligned,shape,shape_clipped,mu,yz_vol_20,sigma_used,var_used,VaR_ret_95,ES_ret_95,VaR_price_95,ES_price_95,viol_95
2010-01-12,-0.007467638480662231,1134.0,1142.5,12.958255043668766,10.0,0.0,0.0066167168264615025,0.0066167168264615025,4.378094156157878e-05,-0.01072645566170872,-0.014253330273325314,1130.3105162583552,1126.3310744164912,0
2010-01-13,0.006591981682152692,1141.5,1134.0,12.46925008617136,10.0,0.0,0.006684419850224709,0.006684419850224709,4.468146873407812e-05,-0.010836210015961176,-0.014399172022868015,1121.7780770983732,1117.788336297648,0
2010-01-14,0.003279766797001926,1145.25,1141.5,14.157498996706911,10.0,0.0,0.006540766311091859,0.006540766311091859,4.2781623936314204e-05,-0.010603331179134772,-0.014089722277338016,1129.4602410377456,1125.529357188479,0
2010-01-15,-0.011416150330528119,1132.25,1145.25,11.45996605521498,10.0,0.0,0.006760846205617308,0.006760846205617308,4.570904141600995e-05,-0.01096010588970119,-0.014563805044586703,1132.766474076741,1128.6916710833148,1
2010-01-19,0.01185264095290961,1145.75,1132.25,13.48260965478675,10.0,0.0,0.0068844996035627775,0.0068844996035627775,4.739633479145604e-05,-0.011160562207429241,-0.014830171698406199,1119.683707322121,1115.582434999082,0
2010-01-20,-0.01030823910153611,1134.0,1145.75,15.062371282695272,10.0,0.0,0.007164567127477318,0.007164567127477318,5.1331022124128586e-05,-0.011614583734471138,-0.015433476180354412,1132.519572371129,1128.2028497273675,0
2010-01-21,-0.020490694648066743,1111.0,1134.0,20.50741334651103,10.0,0.0,0.007473937541641573,0.007473937541641573,5.5859742376359274e-05,-0.012116108602107342,-0.0160999031720981,1120.3432333466428,1115.88889453359,1
2010-01-22,-0.018165803806559744,1091.0,1111.0,16.245106581166596,10.0,0.0,0.008130866680018188,0.008130866680018188,6.611099296823e-05,-0.013181065960944417,-0.017515020098064583,1096.4519259113365,1091.7102361059444,1
2010-01-25,0.0013739411366744392,1092.5,1091.0,17.845519219801712,10.0,0.0,0.008300415325340139,0.008300415325340139,6.889689457314145e-05,-0.013455923730174547,-0.017880251511551117,1076.4179149435377,1071.6660090042283,0
2010-01-26,-0.004817075491997613,1087.25,1092.5,19.067101826281537,10.0,0.0,0.008614454273710982,0.008614454273710982,7.420882243385739e-05,-0.013965016826357554,-0.018556735176669836,1077.3492555440225,1072.4137111841467,0
2010-01-27,0.006646065485170105,1094.5,1087.25,19.78371754761756,10.0,0.0,0.00889130108040504,0.00889130108040504,7.905523490241182e-05,-0.014413817201977909,-0.019153101784825877,1071.6909790641091,1066.6239470669027,0
2010-01-28,-0.014031282527330546,1079.25,1094.5,20.748410524967596,10.0,0.0,0.009498802207790417,0.009498802207790417,9.02272433827241e-05,-0.015398646094953542,-0.020461743885907283,1077.7752813377,1072.3321907693098,0
2010-01-29,-0.008140526405849613,1070.5,1079.25,19.6798593945522,10.0,0.0,0.010019675254853453,0.010019675254853453,0.0001003938922127226,-0.016243040949869624,-0.021583777027868577,1061.861303025917,1056.2052991111593,0
2010-02-01,0.0146055685498645,1086.25,1070.5,16.22481789136478,10.0,0.0,0.01006916488341973,0.01006916488341973,0.00010138808144949306,-0.01632326930487609,-0.02169038458559847,1053.1677842660954,1047.5304529937762,0
2010-02-02,0.010075651988741718,1097.25,1086.25,14.8669547169851,10.0,0.0,0.010212710482553471,0.010212710482553471,0.00010429945540045755,-0.016555973158603635,-0.021999601813325855,1068.414126676052,1062.6138784429788,0
2010-02-03,-0.0006837607104008825,1096.5,1097.25,17.299640778185275,10.0,0.0,0.010247067285666428,0.010247067285666428,0.00010500238795697515,-0.01661166947067723,-0.022073611155836358,1079.173402584845,1073.2950885099706,0
2010-02-04,-0.03220479866456216,1061.75,1096.5,16.70071391172912,10.0,0.0,0.010762933960740814,0.010762933960740814,0.00011584074744326794,-0.01744794842331569,-0.02318485987475268,1077.5342623043446,1071.3702417815002,1
2010-02-05,-0.0018854589606336347,1059.75,1061.75,13.646256037195291,10.0,0.0,0.01137168206961764,0.01137168206961764,0.00012931515309246334,-0.0184347988160819,-0.024496188147769275,1042.3561623381022,1036.057145498333,0
2010-02-08,-0.0035448459665401444,1056.0,1059.75,13.109021474304402,10.0,0.0,0.011445428585891832,0.011445428585891832,0.0001309978355147499,-0.018554350363740257,-0.024655048422514526,1040.2683210505302,1033.9412774386194,0
2010-02-09,0.009659634539682216,1066.25,1056.0,10.717177820924514,10.0,0.0,0.011828513689098284,0.011828513689098284,0.0001399137360931855,-0.019175375183447196,-0.02548026712870971,1035.9437117779999,1029.4327456512724,0
2010-02-10,-0.002817564672145778,1063.25,1066.25,11.77261907936726,10.0,0.0,0.011885009914403713,0.011885009914403713,0.00014125346066547455,-0.01926696203409933,-0.025601967872385802,1045.9032412612203,1039.2983811243155,0
2010-02-11,0.012384782670674888,1076.5,1063.25,11.366198697883425,10.0,0.0,0.0120001899597729,0.0120001899597729,0.0001440045590706343,-0.01945368207701023,-0.025850081743751457,1042.7657654352377,1036.117105253157,0
2010-02-12,0.0023196484537164608,1079.0,1076.5,12.541050950976334,10.0,0.0,0.012434464061265083,0.012434464061265083,0.00015461589649089292,-0.02015769012463518,-0.02678556868690811,1055.0174928569666,1048.0480867350543,0
2010-02-16,0.013120225034895405,1093.25,1079.0,12.982821018945671,10.0,0.0,0.012493046073645793,0.012493046073645793,0.00015607620019823657,-0.02025265827498164,-0.026911762506658568,1057.3671821777218,1050.3494557190504,0
2010-02-17,0.005700619701785925,1099.5,1093.25,12.694059529627204,10.0,0.0,0.012293181468017503,0.012293181468017503,0.00015112231060560898,-0.01992865486258788,-0.026481226289274247,1071.6786559261527,1064.6793617179283,0
2010-02-18,0.005442190302685113,1105.5,1099.5,12.842674173855894,10.0,0.0,0.012162160726282555,0.012162160726282555,0.0001479181535319298,-0.01971625523693612,-0.026198989350081706,1078.0342844906513,1071.0682786373366,0
2010-02-19,0.0006781960246380336,1106.25,1105.5,13.158791086005657,10.0,0.0,0.01213708217873428,0.01213708217873428,0.00014730876381334926,-0.019675600039594014,-0.02614496666324836,1083.9612132859463,1076.9713053089251,0
