DATE,ret_true,sigma_lstm_wf,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2022-02-07,-0.0037354042,0.011851982,0.007602334,8.111682,-0.019096277565740484,-0.029700236221789373,0,0
2022-02-08,0.008177388,0.011239922,0.009874161,8.271888,-0.01812258874211107,-0.028127723049046875,0,0
2022-02-09,0.014356287,0.010834595,0.006808479,8.561801,-0.017489113024784203,-0.027049146008399017,0,0
2022-02-10,-0.017685924,0.010099339,0.012177775,9.03856,-0.01632914972448544,-0.025122938030191035,1,0
2022-02-11,-0.019760383,0.010681164,0.016334744,9.375885,-0.017287426149575697,-0.026508097556042155,1,0
2022-02-14,-0.0035213304,0.012536411,0.011650509,9.995941,-0.02032276363954705,-0.030990638209310823,0,0
2022-02-15,0.015917253,0.013431465,0.009524022,10.381424,-0.021773943627740478,-0.033202455834028276,0,0
2022-02-16,0.0012311826,0.013005105,0.009678362,10.962486,-0.021082764016991416,-0.0321484960694756,0,0
2022-02-17,-0.02159618,0.012432945,0.011675964,11.381083,-0.020155227548265167,-0.030734122579590267,1,0
2022-02-18,-0.007111753,0.012537413,0.013963175,11.6509695,-0.020324583179560388,-0.030992368075420412,0,0
2022-02-22,-0.010065452,0.013378339,0.022853067,12.369239,-0.02168781920812576,-0.03307112720163272,0,0
2022-02-23,-0.018306073,0.015664764,0.017774988,11.951322,-0.025394374736895344,-0.0387231463463666,0,0
2022-02-24,0.014578203,0.016579669,0.030106924,12.290946,-0.026877542167868026,-0.04098478539362677,0,0
2022-02-25,0.022161571,0.019809028,0.019941658,13.17257,-0.03211270402164833,-0.04896773203874802,0,0
2022-02-28,-0.0027434858,0.019343693,0.0196207,14.794937,-0.03135833972047125,-0.04781742377025919,0,0
2022-03-01,-0.014818503,0.01910971,0.01803507,14.578156,-0.03097902564361613,-0.04723901872341402,0,0
2022-03-02,0.017961452,0.018759662,0.016730048,14.428886,-0.030411561899795093,-0.046373709700218695,0,0
2022-03-03,-0.0051481635,0.01769148,0.0123818,14.183635,-0.028679914495685636,-0.043733170740532755,0,0
2022-03-04,-0.007367788,0.01616019,0.014164938,14.092148,-0.026197518456323888,-0.03994783693657874,0,0
2022-03-07,-0.030204918,0.0155651625,0.016786285,14.13844,-0.025232910439959788,-0.03847693411768492,1,0
2022-03-08,-0.007111088,0.01613517,0.022750646,12.287894,-0.02615695615372223,-0.03988598465645517,0,0
2022-03-09,0.025226349,0.018183995,0.016554842,12.260054,-0.02947833860637201,-0.0449506645361038,0,0
2022-03-10,-0.0042191683,0.017921934,0.0121294325,11.963861,-0.02905350630013877,-0.04430285005996973,0,0
2022-03-11,-0.0131818075,0.01663887,0.021194331,12.22976,-0.026973512609583264,-0.04113112793987837,0,0
2022-03-14,-0.007046067,0.017404994,0.014343059,12.387569,-0.02821548879079137,-0.04302498143782446,0,0
2022-03-15,0.01940541,0.016679445,0.01896964,12.528977,-0.02703929004644474,-0.04123143004773753,0,0
2022-03-16,0.022259949,0.016781867,0.01542654,13.136791,-0.027205327097344006,-0.0414846151364631,0,0
2022-03-17,0.011998087,0.015777037,0.012754351,12.769742,-0.025576381822955418,-0.03900068367904761,0,0
2022-03-18,0.011631321,0.014679501,0.01296528,13.128077,-0.02379715178263963,-0.03628758733590751,0,0
2022-03-21,-0.0002807175,0.013712064,0.009165275,13.0785885,-0.02222882546002094,-0.033896091961879364,0,0
2022-03-22,0.011778304,0.0123985,0.011052804,12.722407,-0.02009938728474601,-0.030648973379475076,0,0
2022-03-23,-0.012845751,0.011681112,0.007612301,13.024182,-0.01893642066233423,-0.028875599268784264,0,0
2022-03-24,0.014509183,0.010734546,0.007154818,13.360471,-0.01740192833028348,-0.026535696366782623,0,0
2022-03-25,0.005304466,0.010013131,0.0066016247,12.991947,-0.01623243257818118,-0.024752366175379452,0,0
2022-03-28,0.006919683,0.009469227,0.00864411,13.070541,-0.015350701296446135,-0.02340783968813388,0,0
2022-03-29,0.0125090005,0.009327288,0.0068160472,13.118995,-0.015120601802420029,-0.02305696763581072,0,0
2022-03-30,-0.0063981134,0.008916318,0.0073569035,13.46723,-0.014454372312135179,-0.022041053587134304,0,0
2022-03-31,-0.014298871,0.0087914355,0.009951601,12.889313,-0.014251923716108145,-0.021732345588107205,1,0
