DATE,ret_true,sigma_lstm_wf,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2023-09-18,0.00077782106,0.0064396327,0.004311664,0.007135223,94.304214,-0.010439382080933899,-0.0159187113001965,0,0
2023-09-19,-0.002557973,0.00639481,0.0072193914,0.0068961116,97.943306,-0.01036671934934449,-0.015807910005877748,0,0
2023-09-20,-0.00962299,0.0063198893,0.008172107,0.0066959485,98.74062,-0.010245264539608924,-0.015622707085129034,0,0
2023-09-21,-0.01700914,0.006575956,0.007805951,0.0069136024,96.81743,-0.010660377422688593,-0.016255700694473612,1,1
2023-09-22,-0.0025191815,0.0072454778,0.006613209,0.007964306,78.41725,-0.011745749018537928,-0.017910752397132766,0,0
2023-09-25,0.0040619066,0.007330687,0.007072076,0.007712254,72.24258,-0.011883882817537205,-0.018121388625409615,0,0
2023-09-26,-0.01472391,0.0073081437,0.0079178205,0.007534699,52.066345,-0.01184733792151865,-0.018065662372197987,1,0
2023-09-27,-0.0002897459,0.0081728455,0.0097207455,0.008168173,55.184525,-0.013249118265471352,-0.02020319660829302,0,0
2023-09-28,0.0055485056,0.007830939,0.008707397,0.007905422,60.62813,-0.01269484950789406,-0.01935800823735429,0,0
2023-09-29,-0.0027704046,0.0072672353,0.009524456,0.007762058,43.48415,-0.0117810203291502,-0.01796453659685487,0,0
2023-10-02,-0.0002890257,0.007411961,0.009144729,0.0075431447,30.643713,-0.012015637717596337,-0.018322297855493084,0,0
2023-10-03,-0.013855153,0.007511567,0.010729969,0.0073236246,25.513985,-0.012177109610468709,-0.018568521666998756,1,0
2023-10-04,0.0077080675,0.008559413,0.010142296,0.007764311,21.697844,-0.013875788960807343,-0.021158788596593404,0,0
2023-10-05,-0.0016300872,0.008103361,0.0072685746,0.007789966,20.924652,-0.013136476430429221,-0.02003143233733728,0,0
2023-10-06,0.0117583675,0.007857095,0.017461648,0.0075966953,21.9356,-0.012737251715191338,-0.019422666134845102,0,0
2023-10-09,0.0062570167,0.0077984384,0.009762823,0.007860479,23.347506,-0.01264216155815387,-0.019277665909196266,0,0
2023-10-10,0.0051939273,0.0076065282,0.007854039,0.007805497,21.138052,-0.012331053085962662,-0.01880326561294674,0,0
2023-10-11,0.004147144,0.007270955,0.006355906,0.0076938854,21.483963,-0.011787050658989752,-0.017973732072125014,0,0
2023-10-12,-0.0066551254,0.007456883,0.01086492,0.007559641,21.799814,-0.012088460807851878,-0.018433343676096135,0,0
