DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2010-10-11,0.0015068349,0.008733949,0.004395929,0.0091558155,5.19725,-0.013857283776380612,-0.022411120736527665,0,0
2010-10-12,0.0019340287,0.008296986,0.010457529,0.008692041,5.246997,-0.013163998825880216,-0.021289884209859652,0,0
2010-10-13,0.008337836,0.009923617,0.008896903,0.008257812,5.3080807,-0.01574481163035257,-0.02546378353188923,0,0
2010-10-14,-0.00063890964,0.009770213,0.010994689,0.008466722,5.190362,-0.015501421357118227,-0.025070153085434158,0,0
2010-10-15,0.0012774112,0.010094485,0.010247571,0.008024232,5.2414536,-0.016015910643816605,-0.025902226795398907,0,0
2010-10-18,0.0027621393,0.010039474,0.010331046,0.007643092,5.1751475,-0.01592863109814372,-0.025761071250959652,0,0
2010-10-19,-0.012382737,0.009589412,0.012163265,0.007342113,5.1116447,-0.015214563235175312,-0.024606222916372166,0,0
2010-10-20,0.009407809,0.009844147,0.010304838,0.008291691,5.363324,-0.015618724284700231,-0.025259864872766484,0,0
2010-10-21,0.00085088285,0.009174704,0.011405056,0.008562553,5.4063783,-0.014556586071356467,-0.02354208899964049,0,0
2010-10-22,0.004243588,0.008751116,0.0040161167,0.008187752,5.207766,-0.013884521082554406,-0.02245517111227584,0,0
2010-10-25,0.0016924058,0.008201492,0.00737335,0.007984495,5.057754,-0.013012488426035028,-0.02104484933011232,0,0
2010-10-26,0.0,0.008068652,0.0061341817,0.007654937,4.9424167,-0.012801723923087462,-0.020703983919635325,0,0
2010-10-27,-0.0033876805,0.008311803,0.010859246,0.0072660465,4.963728,-0.013187508093070718,-0.021327905299269083,0,0
2010-10-28,0.0004240882,0.008621673,0.00837662,0.0071366215,4.7394233,-0.013679147758311317,-0.022123024752285794,0,0
2010-10-29,0.00042390844,0.008607506,0.0063012857,0.006927568,4.4514685,-0.013656670035888035,-0.022086671960552615,0,0
2010-11-01,0.0027510333,0.008593778,0.011278204,0.0066858935,4.2692327,-0.013634889058614543,-0.022051446001460417,0,0
2010-11-02,0.008207981,0.008492083,0.00550408,0.0064282897,4.298752,-0.013473540074336026,-0.02179049936677106,0,0
2010-11-03,0.0037656948,0.008166067,0.01075285,0.0068925614,4.529536,-0.012956283714042768,-0.020953950521460707,0,0
2010-11-04,0.017593333,0.007508692,0.008532347,0.0066975234,4.6111364,-0.011913291514496929,-0.019267139131257396,0,0
2010-11-05,0.0028682668,0.0067755715,0.006696645,0.009200327,4.224181,-0.01075012253984216,-0.017385968134932473,0,0
2010-11-08,-0.001638002,0.006711093,0.0043448755,0.008743656,4.317469,-0.010647820444848745,-0.017220516908018513,0,0
2010-11-09,-0.007404394,0.006805186,0.009900653,0.008506605,4.09716,-0.010797109403989084,-0.01746195909408584,0,0
2010-11-10,0.0024742282,0.008077494,0.008734172,0.0084489435,4.2906365,-0.01281575293192167,-0.02072667276803238,0,0
2010-11-11,-0.0024742282,0.008176409,0.0067581916,0.008068782,4.3212495,-0.01297269070502457,-0.02098048523502723,0,0
2010-11-12,-0.012881957,0.008229345,0.009052365,0.0077807377,4.229524,-0.013056680165808316,-0.021116319787930642,0,0
2010-11-15,0.00020909566,0.008875933,0.0078123333,0.008718908,4.3683863,-0.014082555961128932,-0.022775449144060253,0,0
2010-11-16,-0.017718244,0.00878612,0.009718805,0.008421029,4.116158,-0.013940059814767126,-0.022544992844532957,1,0
2010-11-17,0.002338188,0.009223881,0.0051720156,0.010191655,4.2169833,-0.014634610669766948,-0.023668276694401916,0,0
2010-11-18,0.01705125,0.008985433,0.0078704255,0.009624081,4.2793226,-0.014256288911797088,-0.023056424131378744,0,0
2010-11-19,0.0004173623,0.008101413,0.007394094,0.011078952,4.17391,-0.012853702920989439,-0.020788048561490354,0,0
2010-11-22,-0.00020865936,0.007843904,0.013695548,0.010413552,4.1766467,-0.012445139708927211,-0.02012728707159167,0,0
2010-11-23,-0.016623212,0.007481472,0.009575247,0.009981511,3.9549885,-0.011870104173575936,-0.0191972930685449,1,0
2010-11-24,0.015370342,0.007927333,0.008838163,0.011110767,4.130801,-0.0125775077144298,-0.02034136332209238,0,0
2010-11-26,-0.011135738,0.0075223595,0.008453136,0.011857342,4.2514114,-0.011934976576204346,-0.019302209967934084,0,0
2010-11-29,0.002742907,0.008217875,0.012808705,0.011973152,4.1697683,-0.01303848154444134,-0.02108688750471589,0,0
2010-11-30,-0.005917177,0.008453681,0.0083606215,0.011287282,4.136919,-0.013412611068282659,-0.021691960047446005,0,0
2010-12-01,0.020973923,0.009430079,0.012424478,0.01097931,3.9697623,-0.014961764187827313,-0.02419737583900684,0,0
2010-12-02,0.0150378775,0.008833701,0.007829843,0.012910983,4.0781536,-0.014015550794451099,-0.02266708296605446,0,0
2010-12-03,0.0006131835,0.007618543,0.008249689,0.013429783,4.0708523,-0.012087581861284917,-0.019549015584688672,0,0
2010-12-06,-0.0012267431,0.007047308,0.0060450127,0.012671708,3.8932374,-0.011181260294757574,-0.018083239002398863,0,0
2010-12-07,0.0010223904,0.006768584,0.009217255,0.011882966,3.8705451,-0.010739036148186025,-0.017368038325169786,0,0
2010-12-08,0.0044861413,0.006765151,0.00623396,0.011440144,3.6155171,-0.010733588867924032,-0.017359228542703956,0,0
2010-12-09,0.0034528316,0.006596303,0.006195514,0.010928777,3.5999665,-0.01046569488214903,-0.01692596870934278,0,0
