DATE,ret_true,sigma_lstm,gk_vol_actual,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2006-02-27,0.0007730963,0.0052203042,0.0042014886,14.943083,-0.008462710854939302,-0.012904542613001698,0,0
2006-02-28,-0.008926898,0.0051615178,0.005978134,24.785446,-0.00836741138764288,-0.012759223216202828,1,0
2006-03-01,0.0073801074,0.005274411,0.004350633,17.118721,-0.008550423669341708,-0.013038293342592268,0,0
2006-03-02,-0.0003870718,0.0052521555,0.004799896,16.593573,-0.008514345501440897,-0.012983278789565999,0,0
2006-03-03,-0.0038789809,0.0052320575,0.0101362085,16.649792,-0.008481763996454748,-0.012933596196517922,0,0
2006-03-06,-0.0054559764,0.0055764467,0.007478825,16.763956,-0.009040058600544939,-0.01378492346417304,0,0
2006-03-07,-0.0015643336,0.00584348,0.0041845385,15.676169,-0.009472950195740792,-0.014445027316563875,0,0
2006-03-08,0.0015643336,0.005798309,0.0071579963,27.98411,-0.009399722832848002,-0.014333365032328297,0,0
2006-03-09,-0.005878912,0.005807601,0.0056314743,23.574404,-0.009414786419548675,-0.014356335059287215,0,0
2006-03-10,0.008610621,0.005773845,0.00586533,24.286293,-0.009360063602734565,-0.014272889821279465,0,0
2006-03-13,0.0019466621,0.005671598,0.0030571418,15.876915,-0.009194310133476461,-0.014020137157982972,0,0
2006-03-14,0.017924735,0.005409335,0.007027798,14.298825,-0.0087691512019601,-0.013371824620417192,0,0
2006-03-15,0.0041936776,0.005295995,0.0048785135,12.203526,-0.008585414774284738,-0.01309165026480707,0,0
2006-03-16,0.0019004187,0.0051646573,0.0052115903,12.530215,-0.00837250066531013,-0.01276698370827826,0,0
2006-03-17,0.00056942203,0.00513041,0.0031848405,12.357886,-0.008316981963116215,-0.012682324847712112,0,0
2006-03-20,-0.0015191799,0.0050431234,0.0039137644,11.2104,-0.008175480632128161,-0.012466553567464954,0,0
2006-03-21,-0.0060999044,0.005044121,0.0077910703,11.351616,-0.008177097722677159,-0.012469019421995057,0,0
2006-03-22,0.0053394483,0.005335273,0.0050038276,12.0956745,-0.008649088980640946,-0.01318874521740056,0,0
2006-03-23,-0.0020942416,0.0054208664,0.004640083,12.716464,-0.00878784480246622,-0.013400329950264408,0,0
2006-03-24,0.0007620499,0.005427833,0.004692466,12.107615,-0.008799139116519805,-0.01341755232256182,0,0
