DATE,ret_true,sigma_lstm,gk_vol_actual,garch_pred,shape,VaR_ret_95,VaR_ret_99,viol_95,viol_99
2006-07-18,0.004223234,0.007358634,0.008558684,0.0075001228,5.796985,-0.01167520917249462,-0.01888209310073996,0,0
2006-07-19,0.013356124,0.0076004155,0.011449658,0.0073466185,5.921012,-0.012058819859556064,-0.01950249934790147,0,0
2006-07-20,-0.006556098,0.008752547,0.008308984,0.0076883095,6.2454853,-0.013924491962293638,-0.022383083915793616,0,0
2006-07-21,-0.0076030777,0.008479346,0.007631673,0.007616094,6.3819237,-0.01350818104054224,-0.021645466967793608,0,0
2006-07-24,0.01811175,0.007917195,0.0087455325,0.007617791,6.3990216,-0.012614696355519362,-0.02020597499251687,0,0
2006-07-25,0.0031508494,0.008115437,0.008800623,0.008493419,5.9145265,-0.012875953522591166,-0.020824034035050953,0,0
2006-07-26,0.0013753809,0.008328327,0.00715327,0.008231748,6.051515,-0.013221654861456093,-0.02135482392144363,0,0
2006-07-27,-0.0007857003,0.007812358,0.008301488,0.008018174,5.8047624,-0.012395088070985043,-0.02004633951223701,0,0
2006-07-28,0.009387904,0.007903355,0.006046924,0.0077714142,5.8389807,-0.012539464524387449,-0.020279836796475936,0,0
2006-07-31,-0.0019485587,0.007231289,0.0027296615,0.007902375,5.7475777,-0.011473163937421564,-0.018555329195884356,0,0
2006-08-01,-0.0039085452,0.005249378,0.0065372637,0.0077419644,5.4628572,-0.008328663494901198,-0.013469788608665816,0,0
2006-08-02,0.005857104,0.0057668565,0.0057777814,0.007565152,5.6044607,-0.009149695311319797,-0.014797627704928722,0,0
2006-08-03,0.0023332697,0.0060841953,0.0077020284,0.007510163,5.5609746,-0.009653185073289806,-0.015611912093356153,0,0
2006-08-04,-0.0009715341,0.0066206395,0.01082711,0.0073111705,5.704667,-0.010504307231541015,-0.01698841572551919,0,0
2006-08-07,-0.0029202786,0.007935858,0.0045215925,0.007137428,5.645028,-0.01259103361897403,-0.020363238509517503,0,0
2006-08-08,-0.004298561,0.006477803,0.008319521,0.007029036,5.4611316,-0.01027768318022934,-0.0166219009699793,0,0
2006-08-09,-0.0041204807,0.0068681287,0.010791651,0.006949811,5.407921,-0.010896973795822065,-0.017623467870175394,0,0
2006-08-10,0.0031409527,0.008251282,0.007835413,0.006918449,5.0326843,-0.01309148575306372,-0.021172610200314072,0,0
2006-08-11,-0.002551272,0.007986477,0.006083362,0.0067754444,5.2136574,-0.012671344808285183,-0.020493124264127957,0,0
2006-08-14,0.0007857003,0.007056525,0.0069043967,0.0066317255,5.363846,-0.01119588289426485,-0.01810688785366927,0,0
2006-08-15,0.011323823,0.006952505,0.0064761853,0.006480605,5.3988323,-0.011030845685011602,-0.017839976323077798,0,0
2006-08-16,0.008698228,0.0068353,0.0050237104,0.0067813047,5.76103,-0.010844888023988043,-0.01753923054487668,0,0
2006-08-17,0.0015384619,0.006167199,0.0049144994,0.0068499544,6.124132,-0.009798753016450057,-0.01579751319466706,0,0
2006-08-18,0.004601235,0.0057598567,0.0051768553,0.0067765354,5.6991434,-0.009138589012659383,-0.01477966569994772,0,0
2006-08-21,-0.003640897,0.0056859995,0.003994355,0.0066998773,5.8439054,-0.009021407336830718,-0.014590150010763303,0,0
2006-08-22,-0.00019199385,0.005185191,0.004611904,0.006638498,5.693874,-0.008226824690189202,-0.013305086652287154,0,0
2006-08-23,-0.003269548,0.0051152385,0.006677962,0.0065560276,5.37748,-0.008115837712146851,-0.013125589529674344,0,0
2006-08-24,-0.0013493978,0.005794619,0.0038862901,0.006484006,5.310668,-0.009193743177743973,-0.014868865479123779,0,0
2006-08-25,0.0011567381,0.0051894477,0.0037956655,0.006445649,4.8474164,-0.008233578593823008,-0.013316009611809574,0,0
2006-08-28,0.004805391,0.004734058,0.0064579174,0.006299018,4.9578447,-0.007511057040514454,-0.012147489285081383,0,0
2006-08-29,0.00095831347,0.0054658134,0.005670213,0.006249982,5.1882935,-0.008672060223589973,-0.01402515758799568,0,0
2006-08-30,0.0,0.0056896587,0.002706632,0.006191739,4.743276,-0.009027212943169747,-0.014599539307158781,0,0
2006-08-31,0.00038306837,0.0044890437,0.002833339,0.0060429955,4.8084283,-0.007122317132827575,-0.01151878764723755,0,0
2006-09-01,0.0053476063,0.0040145754,0.0035024572,0.00590175,4.788961,-0.006369525622215979,-0.0103013122959349,0,0
2006-09-04,0.002853069,0.0041419226,0.0018573292,0.006012362,4.618003,-0.006571574929176273,-0.01062808278617607,0,0
2006-09-05,-0.0013304193,0.0034810165,0.0033930377,0.005904434,4.753976,-0.005522981170085273,-0.008932212100564994,0,0
2006-09-06,-0.008978951,0.0037235452,0.005244966,0.0057462943,4.8367195,-0.005907777228765192,-0.009554535426635183,1,0
2006-09-07,-0.0050019342,0.004495151,0.0043076444,0.0060918834,5.0525074,-0.007132006867160722,-0.01153445866975173,0,0
2006-09-08,0.0023116944,0.004574231,0.0030864342,0.006053422,5.3122497,-0.00725747528595273,-0.011737376350268723,0,0
2006-09-11,0.000961631,0.0040978747,0.0065353937,0.0059831245,5.076871,-0.006501688676060869,-0.010515057082028878,0,0
2006-09-12,0.018663654,0.0049422733,0.0075483276,0.005837631,5.0478125,-0.007841411514376612,-0.01268176527444924,0,0
2006-09-13,0.0030143203,0.0058665485,0.004694142,0.0073106885,4.461511,-0.009307866413824209,-0.015053434812040006,0,0
2006-09-14,0.00037615196,0.0053559407,0.0034537443,0.007327459,4.115419,-0.008497736396840242,-0.013743226988060879,0,0
2006-09-15,0.0020663105,0.004593674,0.004427316,0.0070878523,4.136653,-0.0072883239036756284,-0.011787267231302802,0,0
2006-09-18,0.0015000941,0.0046826075,0.0037669425,0.0068395543,4.303015,-0.007429425654874022,-0.012015468402129127,0,0
2006-09-19,-0.0028145248,0.004548082,0.006066876,0.0066248965,4.4425774,-0.007215987731738075,-0.011670279320174509,0,0
2006-09-20,0.004499445,0.005141968,0.004723442,0.0064494526,4.610341,-0.008158246870173273,-0.01319417705203458,0,0
2006-09-21,-0.004687362,0.005130217,0.007120277,0.0063362797,4.81989,-0.008139603055801498,-0.013164024766664811,0,0
2006-09-22,-0.0032000027,0.0057312483,0.005275946,0.006318835,4.7268386,-0.009093199233173989,-0.01470625767535452,0,0
2006-09-25,0.00732604,0.00562827,0.00864993,0.0061859135,4.8591433,-0.008929814305275957,-0.014442018347883081,0,0
2006-09-26,0.00820135,0.0064568077,0.0051608654,0.006229643,5.1288643,-0.010244371523158742,-0.01656802666238841,0,0
2006-09-27,0.0007422528,0.006011432,0.003763015,0.006397492,5.071793,-0.009537738926288801,-0.015425203241841082,0,0
2006-09-28,-0.0003710575,0.005063137,0.003936172,0.0063459836,4.7968063,-0.008033173876875367,-0.012991898885626818,0,0
2006-09-29,-0.0012997866,0.004796092,0.0029068969,0.0061963215,4.8088846,-0.007609480436696733,-0.01230666756639073,0,0
2006-10-02,-0.0037230125,0.0042860135,0.0043680244,0.0060461876,4.8573565,-0.00680018968091592,-0.010997817063547325,0,0
2006-10-03,0.0020493718,0.0045257993,0.0060593225,0.0060206098,4.7089977,-0.007180633797001146,-0.01161310207586844,0,0
2006-10-04,0.011105056,0.0052430634,0.00746361,0.0058706277,4.816625,-0.008318644842565519,-0.013453585633339952,0,0
2006-10-05,0.0018389119,0.006013149,0.003276929,0.00628954,4.75985,-0.009540462566419798,-0.015429608133073997,0,0
2006-10-06,-0.0014708589,0.004910933,0.004621011,0.00613322,4.8819327,-0.007791686532277397,-0.01260134600935873,0,0
2006-10-09,0.0003679176,0.0048180693,0.003844468,0.006060626,4.643789,-0.007644349364420301,-0.012363060418105155,0,0
2006-10-10,0.0011029413,0.0046950947,0.0031761443,0.0059182076,4.636426,-0.007449237648451485,-0.0120475099614463,0,0
2006-10-11,-0.0012868831,0.0042764368,0.005939963,0.005855847,4.3889565,-0.006784995207467518,-0.010973243331459907,0,0
2006-10-12,0.0086089,0.0049801976,0.0045011695,0.0058106775,4.2393937,-0.007901582244539688,-0.012779078248640344,0,0
2006-10-13,0.0020041913,0.0049995254,0.0032498864,0.0060518873,4.343413,-0.007932247174904915,-0.012828672055614528,0,0
2006-10-16,0.0018185129,0.004394682,0.003241266,0.0059471987,4.33872,-0.006972603340118631,-0.011276658385943028,0,0
2006-10-17,-0.0030934426,0.0041481154,0.0058877007,0.0059126928,4.225478,-0.006581400393084055,-0.010643973321542387,0,0
2006-10-18,0.00054659747,0.004898556,0.00643197,0.0058215554,4.2802987,-0.007772049177419298,-0.012569586889911307,0,0
2006-10-19,0.0012742333,0.0055363425,0.003279893,0.005680465,4.288875,-0.00878396201896536,-0.014206134227231904,0,0
2006-10-20,0.00054560334,0.004652943,0.003597316,0.005643693,4.06895,-0.0073823600675738095,-0.011939350125521518,0,0
2006-10-23,0.0041730986,0.0043364256,0.01404773,0.005584886,3.9328911,-0.00688017330952029,-0.011127173060474619,0,0
2006-10-24,0.002892788,0.006782448,0.003390947,0.0056580277,3.790475,-0.01076103248305127,-0.01740361257798738,0,0
2006-10-25,0.0032444152,0.0054402896,0.0036443742,0.005566808,3.8276374,-0.008631563947702063,-0.013959663733431583,0,0
2006-10-26,0.0026956615,0.0045611085,0.004897925,0.0056324387,3.6300607,-0.0072366552740676495,-0.011703704542169664,0,0
2006-10-27,-0.005940077,0.004927456,0.0053445157,0.0056110476,3.5492964,-0.00781790224718611,-0.012643744185039808,0,0
2006-10-30,-0.0010838151,0.00522484,0.0041945125,0.0056534866,3.7229483,-0.008289731728576907,-0.013406825005577373,0,0
2006-10-31,0.0,0.004935067,0.00524401,0.0054664356,3.804828,-0.007829977655009413,-0.012663273511785079,0,0
2006-11-01,-0.007437676,0.0051124534,0.007376619,0.0052585127,3.8702285,-0.008111419262060587,-0.013118443654627722,0,0
2006-11-02,-0.0012753942,0.0059284237,0.004459384,0.0054686028,4.0494404,-0.009406037805429583,-0.015212205531153883,0,0
2006-11-03,-0.002007483,0.0054141236,0.00592869,0.0054261293,3.8448882,-0.008590048795140566,-0.013892522069057434,0,0
2006-11-06,0.011081955,0.0055423756,0.0073056,0.0053101173,3.8296888,-0.008793533668568575,-0.014221614273564723,0,0
2006-11-07,0.0037868586,0.0062133786,0.0048046247,0.00583331,3.9394271,-0.00985814758935367,-0.015943394061113725,0,0
2006-11-08,0.0017982383,0.0056943703,0.0065338756,0.0057870583,3.9515107,-0.009034688928140607,-0.01461163007505458,0,0
2006-11-09,-0.005404445,0.005932609,0.0055452213,0.0056468104,3.9990926,-0.009412678601084528,-0.01522294556329952,0,0
2006-11-10,0.00054176076,0.0058979043,0.003563776,0.005758615,3.8974285,-0.00935761582724686,-0.015133893589443902,0,0
2006-11-13,0.0023442442,0.005002971,0.0047838995,0.0056484295,3.8282752,-0.007937714362171187,-0.012837514033298674,0,0
2006-11-14,0.0069999387,0.0050348677,0.007021296,0.005601281,3.725917,-0.007988321586505526,-0.012919360131928086,0,0
2006-11-15,0.0026792907,0.00585549,0.004453605,0.0057655014,3.7771769,-0.00929032110414314,-0.015025059117353547,0,0
2006-11-16,0.002494211,0.0054228953,0.004083061,0.0057324865,3.6862502,-0.008603966505723573,-0.013915030916915734,0,0
2006-11-17,-0.00017795178,0.0049373764,0.0036508671,0.005575489,3.799571,-0.00783364144866071,-0.01266919889537381,0,0
2006-11-20,0.0003558719,0.0046286206,0.0045330175,0.0053990413,3.8289587,-0.007343769887345682,-0.011876938963110957,0,0
2006-11-21,0.0007113641,0.0047812224,0.002066488,0.0053376993,3.6250825,-0.007585887922033787,-0.012268511842431985,0,0
2006-11-22,0.0015987214,0.0038591083,0.0032731467,0.005119451,3.6782374,-0.006122861551641454,-0.009902387199486242,0,0
2006-11-23,-0.000887863,0.0038738705,0.0014027859,0.0050497265,3.5129187,-0.006146283499472276,-0.0099402670689608,0,0
2006-11-24,-0.0030246442,0.0031597852,0.003673771,0.005050584,3.2637115,-0.0050133157124694,-0.008107939877365253,0,0
2006-11-27,-0.013996281,0.0036216213,0.008260845,0.004891303,3.3942077,-0.00574606494165857,-0.0092930012292116,1,1
2006-11-28,0.0036075076,0.0051506674,0.005746824,0.0060892394,3.353254,-0.008172049663049758,-0.01321650004567807,0,0
2006-11-29,0.0098540615,0.0053984006,0.0044964775,0.0059281555,3.464322,-0.0085651026041866,-0.01385217707025336,0,0
2006-11-30,0.0005347117,0.004934886,0.0066674566,0.006422024,3.364523,-0.007829690813175019,-0.01266280960795756,0,0
