timestamp,ln_true,ln_pred,ret_true,ret_pred,price_true,price_pred,train_loss
2023-06-04 00:00:00,10.2037821269,10.2058228141,-0.0023704411,-0.0003297539,27005.1300000000,27060.2952906752,0.0142910639
2023-06-04 01:00:00,10.2051106211,10.2044109788,0.0013284942,0.0006288518,27041.0300000000,27022.1175659190,0.0007149332
2023-06-04 02:00:00,10.2069668147,10.2045067457,0.0018561936,-0.0006038754,27091.2700000000,27024.7055158467,0.0196885485
2023-06-04 03:00:00,10.2058628982,10.2060578802,-0.0011039165,-0.0009089346,27061.3800000000,27066.6569955652,0.0016125928
2023-06-04 04:00:00,10.2056252620,10.2059410807,-0.0002376362,0.0000781825,27054.9500000000,27063.4958078375,0.0009410695
2023-06-04 05:00:00,10.2050218632,10.2056909360,-0.0006033988,0.0000656741,27038.6300000000,27056.7268666291,0.0051033432
2023-06-04 06:00:00,10.2083135741,10.2051167495,0.0032917109,0.0000948863,27127.7800000000,27041.1957174715,0.0397344232
2023-06-04 07:00:00,10.2091488998,10.2070518533,0.0008353257,-0.0012617207,27150.4500000000,27093.5739011362,0.0060133198
2023-06-04 08:00:00,10.2091625275,10.2088300352,0.0000136277,-0.0003188646,27150.8200000000,27141.7940634523,0.0000002627
2023-06-04 09:00:00,10.2115562729,10.2088950598,0.0023937454,-0.0002674677,27215.8900000000,27143.5590043787,0.0244085118
2023-06-04 10:00:00,10.2117458500,10.2106776466,0.0001895772,-0.0008786263,27221.0500000000,27191.9879061663,0.0022329458
2023-06-04 11:00:00,10.2109189420,10.2112466083,-0.0008269080,-0.0004992418,27198.5500000000,27207.4635068947,0.0017005244
2023-06-04 12:00:00,10.2113435069,10.2107779784,0.0004245649,-0.0001409636,27210.1000000000,27194.7162640786,0.0003369672
2023-06-04 13:00:00,10.2126421807,10.2105942597,0.0012986738,-0.0007492472,27245.4600000000,27189.7205439734,0.0119082043
2023-06-04 14:00:00,10.2122288154,10.2119784038,-0.0004133653,-0.0006637769,27234.2000000000,27227.3810949181,0.0001594706
2023-06-04 15:00:00,10.2101998953,10.2116901613,-0.0020289201,-0.0005386541,27179.0000000000,27219.5341361930,0.0076304642
2023-06-04 16:00:00,10.2098929936,10.2104194831,-0.0003069016,0.0002195879,27170.6600000000,27184.9688339327,0.0034639915
2023-06-04 17:00:00,10.2101174753,10.2097029580,0.0002244817,-0.0001900356,27176.7600000000,27165.4970973184,0.0013255973
2023-06-04 18:00:00,10.2107582588,10.2098151354,0.0006407835,-0.0003023399,27194.1800000000,27168.5446236803,0.0019446939
2023-06-04 19:00:00,10.2114541215,10.2102243174,0.0006958627,-0.0005339414,27213.1100000000,27179.6637766542,0.0067550233
2023-06-04 20:00:00,10.2124971919,10.2107690575,0.0010430705,-0.0006850639,27241.5100000000,27194.4736645270,0.0031756407
2023-06-04 21:00:00,10.2107726000,10.2117501922,-0.0017245919,-0.0007469998,27194.5700000000,27221.1681972628,0.0017530924
2023-06-04 22:00:00,10.2122236748,10.2111530272,0.0014510748,0.0003804272,27234.0600000000,27204.9175209999,0.0000372309
2023-06-04 23:00:00,10.2078501040,10.2133775126,-0.0043735708,0.0011538378,27115.2100000000,27265.5018239870,0.1665521860
2023-06-05 00:00:00,10.2045087618,10.2088206316,-0.0033413422,0.0009705275,27024.7600000000,27141.5388320617,0.0953542069
2023-06-05 01:00:00,10.2053365486,10.2048716322,0.0008277868,0.0003628704,27047.1400000000,27034.5682656666,0.0031015477
2023-06-05 02:00:00,10.2007254473,10.2046225858,-0.0046111012,-0.0007139628,26922.7100000000,27027.8362411800,0.0983882919
2023-06-05 03:00:00,10.1977819652,10.2016656944,-0.0029434821,0.0009402470,26843.5800000000,26948.0359027390,0.1106011122
2023-06-05 04:00:00,10.1975368114,10.1979842730,-0.0002451538,0.0002023078,26837.0000000000,26849.0112157215,0.0131009398
2023-06-05 05:00:00,10.1967801068,10.1978982433,-0.0007567046,0.0003614320,26816.7000000000,26846.7015030501,0.0114472639
2023-06-05 06:00:00,10.1948630459,10.1967374965,-0.0019170609,-0.0000426102,26765.3400000000,26815.5573581168,0.0152446218
2023-06-05 07:00:00,10.1972755707,10.1964874156,0.0024125248,0.0016243697,26829.9900000000,26808.8521383785,0.0000039889
2023-06-05 08:00:00,10.1961064189,10.1974908507,-0.0011691518,0.0002152800,26798.6400000000,26835.7665826350,0.0290290173
2023-06-05 09:00:00,10.1952982156,10.1978008661,-0.0008082033,0.0016944472,26776.9900000000,26844.0873724824,0.0379611216
2023-06-05 10:00:00,10.1930478600,10.1966590127,-0.0022503556,0.0013607971,26716.8000000000,26813.4528536682,0.1305507720
2023-06-05 11:00:00,10.1951637628,10.1954444161,0.0021159028,0.0023965561,26773.3900000000,26780.9050942733,0.0179826710
2023-06-05 12:00:00,10.1920727171,10.1959752108,-0.0030910457,0.0008114480,26690.7600000000,26795.1240313191,0.0596742220
2023-06-05 13:00:00,10.1934909287,10.1943788792,0.0014182116,0.0023061621,26728.6400000000,26752.3842498202,0.0106997443
2023-06-05 14:00:00,10.1962396258,10.1945602861,0.0027486971,0.0010693574,26802.2100000000,26757.2377562751,0.0297228284
2023-06-05 15:00:00,10.1661413905,10.1965994180,-0.0300982353,0.0003597922,26007.5300000000,26811.8549620914,4.3679871559
2023-06-05 16:00:00,10.1584804846,10.1739147690,-0.0076609059,0.0077733786,25809.0500000000,26210.4841747202,1.1473470926
2023-06-05 17:00:00,10.1564337599,10.1615090582,-0.0020467247,0.0030285736,25756.2800000000,25887.3330909114,0.0311851110
2023-06-05 18:00:00,10.1489572112,10.1673693577,-0.0074765487,0.0109355978,25564.4300000000,26039.4860110386,1.2899774313
2023-06-05 19:00:00,10.1515184292,10.1628806943,0.0025612180,0.0139234832,25629.9900000000,25922.8654553137,1.0643874407
2023-06-05 20:00:00,10.1515640778,10.1599763835,0.0000456486,0.0084579543,25631.1600000000,25847.6866198046,0.2067562044
2023-06-05 21:00:00,10.1526243337,10.1624918652,0.0010602559,0.0109277874,25658.3500000000,25912.7878491728,0.1046173349
2023-06-05 22:00:00,10.1546636935,10.1620540141,0.0020393598,0.0094296804,25710.7300000000,25901.4443900587,0.1180031523
2023-06-05 23:00:00,10.1553429456,10.1618860277,0.0006792521,0.0072223342,25728.2000000000,25897.0936654162,0.1011093408
2023-06-06 00:00:00,10.1538917333,10.1617333144,-0.0014512122,0.0063903688,25690.8900000000,25893.1391368473,0.2730242312
2023-06-06 01:00:00,10.1519093011,10.1601861353,-0.0019824323,0.0062944019,25640.0100000000,25853.1087871259,0.8899530172
2023-06-06 02:00:00,10.1567629458,10.1580230715,0.0048536447,0.0061137705,25764.7600000000,25797.2473028567,0.0518414266
2023-06-06 03:00:00,10.1554451628,10.1569958300,-0.0013177829,0.0002328842,25730.8300000000,25770.7609048992,0.0008338410
2023-06-06 04:00:00,10.1580386815,10.1561363302,0.0025935187,0.0006911674,25797.6500000000,25748.6204574240,0.0298910160
2023-06-06 05:00:00,10.1569643634,10.1560462397,-0.0010743181,-0.0019924418,25769.9500000000,25746.3008553695,0.0100692892
2023-06-06 06:00:00,10.1568192226,10.1550885924,-0.0001451408,-0.0018757710,25766.2100000000,25721.6567820436,0.0242940318
2023-06-06 07:00:00,10.1551147652,10.1541968496,-0.0017044574,-0.0026223730,25722.3300000000,25698.7299049827,0.1058897376
2023-06-06 08:00:00,10.1545497268,10.1523877959,-0.0005650384,-0.0027269693,25707.8000000000,25652.2815487977,0.0658343360
2023-06-06 09:00:00,10.1562194202,10.1517164180,0.0016696934,-0.0028333088,25750.7600000000,25635.0649531216,0.0127047263
2023-06-06 10:00:00,10.1558931630,10.1523552887,-0.0003262572,-0.0038641315,25742.3600000000,25651.4476787916,0.0148943514
2023-06-06 11:00:00,10.1537262914,10.1524257701,-0.0021668717,-0.0034673929,25686.6400000000,25653.2556917181,0.0321661308
2023-06-06 12:00:00,10.1477430697,10.1498822220,-0.0059832217,-0.0038440693,25533.4100000000,25588.0883163714,0.0055677188
2023-06-06 13:00:00,10.1556149836,10.1405991519,0.0078719139,-0.0071439178,25735.2000000000,25351.6514249414,0.1930945367
2023-06-06 14:00:00,10.1668025188,10.1416615687,0.0111875352,-0.0139534148,26024.7300000000,25378.5997598156,1.8420628309
2023-06-06 15:00:00,10.1683912821,10.1491952298,0.0015887633,-0.0176072890,26066.1100000000,25570.5155346861,1.3103406429
2023-06-06 16:00:00,10.1799819001,10.1565878605,0.0115906180,-0.0118034216,26369.9900000000,25760.2493665016,1.1125638485
2023-06-06 17:00:00,10.1912631206,10.1670153231,0.0112812205,-0.0129665770,26669.1600000000,26030.2687649664,0.8864258528
2023-06-06 18:00:00,10.1923469317,10.1839611274,0.0010838111,-0.0073019933,26698.0800000000,26475.1312337525,0.4919688702
2023-06-06 19:00:00,10.2065555276,10.1909659793,0.0142085959,-0.0013809524,27080.1300000000,26661.2366686324,0.2341574281
2023-06-06 20:00:00,10.2015522881,10.2053897077,-0.0050032395,-0.0011658199,26944.9800000000,27048.5778419279,0.0939024016
2023-06-06 21:00:00,10.2057021396,10.2055633566,0.0041498515,0.0040110685,27057.0300000000,27053.2752046976,0.0641498268
2023-06-06 22:00:00,10.2092299265,10.2059164564,0.0035277869,0.0002143168,27152.6500000000,27062.8293967037,0.0615263209
2023-06-06 23:00:00,10.2120775236,10.2093501261,0.0028475971,0.0001201996,27230.0800000000,27155.9139331221,0.0271883309
2023-06-07 00:00:00,10.2102293293,10.2129254430,-0.0018481943,0.0008479194,27179.8000000000,27253.1787042531,0.0112028653
2023-06-07 01:00:00,10.2067659919,10.2118947269,-0.0034633374,0.0016653975,27085.8300000000,27225.1028851241,0.1259836257
2023-06-07 02:00:00,10.2015044116,10.2071945064,-0.0052615803,0.0004285145,26943.6900000000,27097.4391587792,0.0627762452
2023-06-07 03:00:00,10.2002164537,10.2014539941,-0.0012879579,-0.0000504175,26909.0100000000,26942.3316007166,0.0331463777
2023-06-07 04:00:00,10.2011120350,10.1980189538,0.0008955813,-0.0021975000,26933.1200000000,26849.9423749861,0.0343558043
2023-06-07 05:00:00,10.2003643487,10.2000972387,-0.0007476864,-0.0010147963,26912.9900000000,26905.8022332798,0.0000079959
2023-06-07 06:00:00,10.1972498529,10.2001289408,-0.0031144958,-0.0002354078,26829.3000000000,26906.6552168048,0.0532424226
2023-06-07 07:00:00,10.1960030501,10.1978868830,-0.0012468027,0.0006370301,26795.8700000000,26846.3965176779,0.0129772509
2023-06-07 08:00:00,10.1967715300,10.1963760651,0.0007684798,0.0003730150,26816.4700000000,26805.8671253570,0.0030490025
2023-06-07 09:00:00,10.1843821421,10.1965697890,-0.0123893879,-0.0002017409,26486.2800000000,26811.0605658726,0.2488815188
2023-06-07 10:00:00,10.1885063316,10.1861237389,0.0041241895,0.0017415968,26595.7400000000,26532.4486131461,0.0366098434
2023-06-07 11:00:00,10.1997380609,10.1883488828,0.0112317293,-0.0001574488,26896.1400000000,26591.5528623090,0.3368497491
2023-06-07 12:00:00,10.1962448492,10.2001876012,-0.0034932116,0.0004495403,26802.3500000000,26908.2336170660,0.0312740654
2023-06-07 13:00:00,10.1968517014,10.2010648402,0.0006068522,0.0048199910,26818.6200000000,26931.8489260157,0.0204903707
2023-06-07 14:00:00,10.1827683075,10.1984194241,-0.0140833938,0.0015677228,26443.5700000000,26860.6971350343,0.4720789492
2023-06-07 15:00:00,10.1792053375,10.1838265422,-0.0035629701,0.0010582347,26349.5200000000,26471.5683142308,0.1106493250
2023-06-07 16:00:00,10.1784323492,10.1822738679,-0.0007729883,0.0030685304,26329.1600000000,26430.4984817564,0.0354885086
2023-06-07 17:00:00,10.1851656371,10.1806937796,0.0067332879,0.0022614304,26507.0400000000,26388.7689375674,0.0582516044
2023-06-07 18:00:00,10.1838783582,10.1855373463,-0.0012872789,0.0003717093,26472.9400000000,26516.8947441717,0.0057225851
2023-06-07 19:00:00,10.1842363956,10.1873522404,0.0003580374,0.0034738823,26482.4200000000,26565.0637974815,0.0595236756
2023-06-07 20:00:00,10.1796003331,10.1867861887,-0.0046360625,0.0025497931,26359.9300000000,26550.0308508304,0.0977117643
2023-06-07 21:00:00,10.1718338887,10.1828659669,-0.0077664444,0.0032656338,26156.0000000000,26446.1525882903,0.2018506080
2023-06-07 22:00:00,10.1764074483,10.1771889659,0.0045735596,0.0053550772,26275.9000000000,26296.4431060580,0.0023585274
2023-06-07 23:00:00,10.1788189180,10.1792000682,0.0024114698,0.0027926200,26339.3400000000,26349.3811577023,0.0053915889
2023-06-08 00:00:00,10.1807408084,10.1815491185,0.0019218904,0.0027302005,26390.0100000000,26411.3499343477,0.0002741335
2023-06-08 01:00:00,10.1827694420,10.1829007847,0.0020286336,0.0021599762,26443.6000000000,26447.0733999561,0.0488215648
2023-06-08 02:00:00,10.1806081737,10.1846897122,-0.0021612683,0.0019202702,26386.5100000000,26494.4276432313,0.0092032244
2023-06-08 03:00:00,10.1790022771,10.1834060136,-0.0016058966,0.0027978399,26344.1700000000,26460.4386032801,0.0036819649
2023-06-08 04:00:00,10.1811560309,10.1807953227,0.0021537538,0.0017930456,26400.9700000000,26391.4486716446,0.0220254455
2023-06-08 05:00:00,10.1802670321,10.1826898866,-0.0008889988,0.0015338557,26377.5100000000,26441.4963519898,0.0000124350
2023-06-08 06:00:00,10.1821543593,10.1827083403,0.0018873272,0.0024413082,26427.3400000000,26441.9842998431,0.0123185394
2023-06-08 07:00:00,10.1828106610,10.1833609242,0.0006563017,0.0012065649,26444.6900000000,26459.2455439472,0.0106103476
2023-06-08 08:00:00,10.1826915374,10.1849915471,-0.0001191236,0.0021808861,26441.5400000000,26502.4257918876,0.0001829888
2023-06-08 09:00:00,10.1805532199,10.1846335487,-0.0021383175,0.0019420113,26385.0600000000,26492.9396628359,0.0179394074
2023-06-08 10:00:00,10.1843251298,10.1830614519,0.0037719099,0.0025082321,26484.7700000000,26451.3229204671,0.0797093064
2023-06-08 11:00:00,10.1823306763,10.1849905378,-0.0019944535,0.0006654080,26432.0000000000,26502.3990433241,0.0599549860
2023-06-08 12:00:00,10.1834990311,10.1849856304,0.0011683547,0.0026549541,26462.9000000000,26502.2689855341,0.0122160027
2023-06-08 13:00:00,10.1811545158,10.1851433091,-0.0023445153,0.0016442780,26400.9300000000,26506.4481572064,0.0524776578
2023-06-08 14:00:00,10.1904900191,10.1828002799,0.0093355033,0.0016457641,26648.5500000000,26444.4154777200,0.2500563860
2023-06-08 15:00:00,10.1932304999,10.1897206366,0.0027404808,-0.0007693825,26721.6800000000,26628.0549582103,0.0385755301
2023-06-08 16:00:00,10.1848396328,10.1967207307,-0.0083908671,0.0034902307,26498.4000000000,26815.1077763436,0.3335523605
2023-06-08 17:00:00,10.1843338140,10.1876926806,-0.0005058188,0.0028530478,26485.0000000000,26574.1091510647,0.0168351904
2023-06-08 18:00:00,10.1867850267,10.1863546229,0.0024512127,0.0020208089,26550.0000000000,26538.5752377362,0.0028937780
